Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-04-20,3129.39990234375,3138.5,3096.89990234375,3098.300048828125,0,0,0
1994-04-21,3090.60009765625,3102.39990234375,3090.10009765625,3101.199951171875,0,0,0
1994-04-22,3129.800048828125,3136.5,3115.89990234375,3133.699951171875,0,0,0
1994-04-25,3134.39990234375,3134.39990234375,3106.10009765625,3106.10009765625,0,0,0
1994-04-26,3125.199951171875,3137.699951171875,3118.89990234375,3125.300048828125,0,0,0
1994-04-27,3125.199951171875,3150.0,3125.199951171875,3150.0,0,0,0
1994-04-28,3154.89990234375,3167.300048828125,3129.199951171875,3129.89990234375,0,0,0
1994-04-29,3118.10009765625,3130.0,3105.60009765625,3125.300048828125,0,0,0
1994-05-02,3125.300048828125,3125.300048828125,3125.300048828125,3125.300048828125,0,0,0
1994-05-03,3131.89990234375,3133.0,3095.800048828125,3100.0,0,0,0
1994-05-04,3094.39990234375,3094.39990234375,3067.60009765625,3070.5,0,0,0
1994-05-05,3067.89990234375,3106.300048828125,3056.199951171875,3106.0,0,0,0
1994-05-06,3110.89990234375,3121.60009765625,3092.300048828125,3106.0,0,0,0
1994-05-09,3097.10009765625,3099.699951171875,3080.699951171875,3097.800048828125,0,0,0
1994-05-10,3097.39990234375,3138.699951171875,3097.39990234375,3136.300048828125,0,0,0
1994-05-11,3147.699951171875,3147.699951171875,3122.10009765625,3130.5,0,0,0
1994-05-12,3107.0,3138.800048828125,3105.300048828125,3137.800048828125,0,0,0
1994-05-13,3141.5,3141.89990234375,3116.199951171875,3119.199951171875,0,0,0
1994-05-16,3112.89990234375,3133.60009765625,3112.5,3115.60009765625,0,0,0
1994-05-17,3109.300048828125,3125.199951171875,3106.800048828125,3123.5,0,0,0
1994-05-18,3155.0,3157.5,3115.800048828125,3116.5,0,0,0
1994-05-19,3120.800048828125,3131.10009765625,3118.199951171875,3122.800048828125,0,0,0
1994-05-20,3139.5,3139.699951171875,3125.0,3127.300048828125,0,0,0
1994-05-23,3129.5,3129.89990234375,3106.39990234375,3108.39990234375,0,0,0
1994-05-24,3103.89990234375,3105.699951171875,3086.10009765625,3089.10009765625,0,0,0
1994-05-25,3091.300048828125,3091.89990234375,3011.300048828125,3020.699951171875,0,0,0
1994-05-26,3031.199951171875,3031.199951171875,3004.699951171875,3019.699951171875,0,0,0
1994-05-27,3029.5,3033.699951171875,2959.5,2966.39990234375,0,0,0
1994-05-30,2966.39990234375,2966.39990234375,2966.39990234375,2966.39990234375,0,0,0
1994-05-31,2976.39990234375,2976.39990234375,2925.0,2970.5,0,0,0
1994-06-01,2984.199951171875,2985.89990234375,2931.5,2931.89990234375,0,0,0
1994-06-02,2943.0,2980.800048828125,2942.199951171875,2980.800048828125,0,0,0
1994-06-03,2985.39990234375,3004.39990234375,2968.39990234375,2997.800048828125,0,0,0
1994-06-06,2994.699951171875,3016.10009765625,2994.699951171875,3009.39990234375,0,0,0
1994-06-07,3006.199951171875,3014.800048828125,2993.89990234375,3004.800048828125,0,0,0
1994-06-08,3004.39990234375,3043.199951171875,3003.60009765625,3038.199951171875,0,0,0
1994-06-09,3039.300048828125,3044.300048828125,3025.60009765625,3028.89990234375,0,0,0
1994-06-10,3021.60009765625,3055.89990234375,3021.300048828125,3055.89990234375,0,0,0
1994-06-13,3059.199951171875,3059.199951171875,3010.300048828125,3016.300048828125,0,0,0
1994-06-14,3012.10009765625,3039.800048828125,3004.39990234375,3039.60009765625,0,0,0
1994-06-15,3044.89990234375,3050.39990234375,3035.39990234375,3045.800048828125,0,0,0
1994-06-16,3032.10009765625,3035.0,3025.39990234375,3030.10009765625,0,0,0
1994-06-17,3039.300048828125,3049.699951171875,3017.0,3022.89990234375,0,0,0
1994-06-20,2989.89990234375,2989.89990234375,2937.60009765625,2971.10009765625,0,0,0
1994-06-21,2972.199951171875,2977.199951171875,2936.699951171875,2940.199951171875,0,0,0
1994-06-22,2934.10009765625,2960.39990234375,2934.10009765625,2960.39990234375,0,0,0
1994-06-23,2978.39990234375,2979.39990234375,2936.5,2942.39990234375,0,0,0
1994-06-24,2919.39990234375,2919.5,2874.699951171875,2876.60009765625,0,0,0
1994-06-27,2844.699951171875,2902.199951171875,2844.699951171875,2899.89990234375,0,0,0
1994-06-28,2926.60009765625,2926.89990234375,2906.39990234375,2909.0,0,0,0
1994-06-29,2899.0,2948.10009765625,2899.0,2946.300048828125,0,0,0
1994-06-30,2956.199951171875,2961.89990234375,2910.60009765625,2919.199951171875,0,0,0
1994-07-01,2914.10009765625,2939.10009765625,2906.199951171875,2936.39990234375,0,0,0
1994-07-04,2938.300048828125,2974.89990234375,2938.300048828125,2970.39990234375,0,0,0
1994-07-05,2972.699951171875,2978.199951171875,2945.300048828125,2965.0,0,0,0
1994-07-06,2956.699951171875,2966.800048828125,2942.89990234375,2946.699951171875,0,0,0
1994-07-07,2948.699951171875,2968.0,2940.199951171875,2964.39990234375,0,0,0
1994-07-08,2967.89990234375,2972.800048828125,2952.39990234375,2962.39990234375,0,0,0
1994-07-11,2957.89990234375,2992.60009765625,2957.800048828125,2983.800048828125,0,0,0
1994-07-12,2984.199951171875,2996.60009765625,2957.39990234375,2963.89990234375,0,0,0
1994-07-13,2975.0,3006.89990234375,2975.0,3005.300048828125,0,0,0
1994-07-14,3013.60009765625,3050.39990234375,3010.199951171875,3050.39990234375,0,0,0
1994-07-15,3071.39990234375,3078.39990234375,3057.0,3074.800048828125,0,0,0
1994-07-18,3072.60009765625,3085.39990234375,3060.5,3082.0,0,0,0
1994-07-19,3086.199951171875,3096.199951171875,3072.60009765625,3091.300048828125,0,0,0
1994-07-20,3099.60009765625,3099.60009765625,3077.199951171875,3077.199951171875,0,0,0
1994-07-21,3063.5,3097.5,3061.10009765625,3095.10009765625,0,0,0
1994-07-22,3115.89990234375,3123.199951171875,3105.300048828125,3114.699951171875,0,0,0
1994-07-25,3110.699951171875,3111.199951171875,3099.0,3106.10009765625,0,0,0
1994-07-26,3111.60009765625,3132.800048828125,3111.39990234375,3117.199951171875,0,0,0
1994-07-27,3116.39990234375,3119.10009765625,3082.300048828125,3082.300048828125,0,0,0
1994-07-28,3085.300048828125,3097.39990234375,3075.10009765625,3095.89990234375,0,0,0
1994-07-29,3105.199951171875,3107.199951171875,3069.699951171875,3082.60009765625,0,0,0
1994-08-01,3077.800048828125,3097.5,3075.800048828125,3097.39990234375,0,0,0
1994-08-02,3117.5,3158.300048828125,3113.60009765625,3157.5,0,0,0
1994-08-03,3159.5,3166.199951171875,3148.699951171875,3160.39990234375,0,0,0
1994-08-04,3157.5,3166.300048828125,3150.10009765625,3150.5,0,0,0
1994-08-05,3141.0,3172.800048828125,3140.300048828125,3167.5,0,0,0
1994-08-08,3161.699951171875,3171.89990234375,3161.60009765625,3171.89990234375,0,0,0
1994-08-09,3184.10009765625,3184.60009765625,3154.699951171875,3168.60009765625,0,0,0
1994-08-10,3168.199951171875,3168.199951171875,3152.199951171875,3167.0,0,0,0
1994-08-11,3177.300048828125,3177.300048828125,3132.800048828125,3138.199951171875,0,0,0
1994-08-12,3115.300048828125,3142.5,3110.699951171875,3142.300048828125,0,0,0
1994-08-15,3147.60009765625,3156.5,3141.60009765625,3142.199951171875,0,0,0
1994-08-16,3139.10009765625,3151.60009765625,3138.699951171875,3147.300048828125,0,0,0
1994-08-17,3170.89990234375,3195.0,3165.699951171875,3190.300048828125,0,0,0
1994-08-18,3187.39990234375,3201.5,3180.199951171875,3182.60009765625,0,0,0
1994-08-19,3171.300048828125,3191.800048828125,3170.0,3191.39990234375,0,0,0
1994-08-22,3198.300048828125,3201.0,3164.699951171875,3171.300048828125,0,0,0
1994-08-23,3166.300048828125,3175.10009765625,3161.10009765625,3175.10009765625,0,0,0
1994-08-24,3182.800048828125,3205.300048828125,3181.10009765625,3205.199951171875,0,0,0
1994-08-25,3238.199951171875,3244.699951171875,3228.60009765625,3234.199951171875,0,0,0
1994-08-26,3221.5,3265.300048828125,3218.300048828125,3265.10009765625,0,0,0
1994-08-29,3265.10009765625,3265.10009765625,3265.10009765625,3265.10009765625,0,0,0
1994-08-30,3279.89990234375,3280.0,3249.5,3249.60009765625,0,0,0
1994-08-31,3250.199951171875,3264.89990234375,3247.60009765625,3251.300048828125,0,0,0
1994-09-01,3243.60009765625,3250.39990234375,3215.39990234375,3216.5,0,0,0
1994-09-02,3216.699951171875,3242.199951171875,3216.699951171875,3222.699951171875,0,0,0
1994-09-05,3214.10009765625,3241.5,3206.39990234375,3241.5,0,0,0
1994-09-06,3252.300048828125,3253.39990234375,3203.39990234375,3205.39990234375,0,0,0
1994-09-07,3211.800048828125,3219.10009765625,3203.89990234375,3203.89990234375,0,0,0
1994-09-08,3196.10009765625,3196.10009765625,3166.199951171875,3180.0,0,0,0
1994-09-09,3183.300048828125,3193.60009765625,3134.0,3139.300048828125,0,0,0
1994-09-12,3138.60009765625,3141.199951171875,3114.0,3128.800048828125,0,0,0
1994-09-13,3121.39990234375,3121.60009765625,3086.10009765625,3121.39990234375,0,0,0
1994-09-14,3128.699951171875,3128.699951171875,3075.300048828125,3079.800048828125,0,0,0
1994-09-15,3090.39990234375,3115.199951171875,3085.199951171875,3112.699951171875,0,0,0
1994-09-16,3133.199951171875,3133.300048828125,3064.60009765625,3065.10009765625,0,0,0
1994-09-19,3059.89990234375,3085.300048828125,3048.300048828125,3079.10009765625,0,0,0
1994-09-20,3078.699951171875,3078.699951171875,3031.699951171875,3037.300048828125,0,0,0
1994-09-21,3033.39990234375,3047.60009765625,3014.800048828125,3014.800048828125,0,0,0
1994-09-22,3023.89990234375,3027.5,3008.60009765625,3021.199951171875,0,0,0
1994-09-23,3017.0,3035.800048828125,2999.199951171875,3028.199951171875,0,0,0
1994-09-26,3017.10009765625,3017.300048828125,2987.800048828125,2999.800048828125,0,0,0
1994-09-27,3001.5,3011.300048828125,3000.0,3008.5,0,0,0
1994-09-28,3012.10009765625,3040.89990234375,3010.699951171875,3038.699951171875,0,0,0
1994-09-29,3040.0,3040.0,2991.60009765625,2992.5,0,0,0
1994-09-30,2988.60009765625,3026.300048828125,2986.0,3026.300048828125,0,0,0
1994-10-03,3024.300048828125,3025.199951171875,2982.39990234375,2983.5,0,0,0
1994-10-04,2989.60009765625,3003.39990234375,2989.60009765625,3001.800048828125,0,0,0
1994-10-05,2974.0,2980.800048828125,2950.199951171875,2956.300048828125,0,0,0
1994-10-06,2970.300048828125,2987.0,2969.5,2984.39990234375,0,0,0
1994-10-07,2972.199951171875,2998.800048828125,2966.800048828125,2998.699951171875,0,0,0
1994-10-10,3009.699951171875,3033.60009765625,3009.699951171875,3032.300048828125,0,0,0
1994-10-11,3038.5,3074.0,3026.699951171875,3073.0,0,0,0
1994-10-12,3082.699951171875,3100.699951171875,3078.800048828125,3100.5,0,0,0
1994-10-13,3094.699951171875,3151.199951171875,3094.699951171875,3141.89990234375,0,0,0
1994-10-14,3128.5,3134.800048828125,3104.199951171875,3106.699951171875,0,0,0
1994-10-17,3100.60009765625,3132.699951171875,3099.800048828125,3120.199951171875,0,0,0
1994-10-18,3117.89990234375,3117.89990234375,3081.0,3085.300048828125,0,0,0
1994-10-19,3078.39990234375,3092.89990234375,3057.300048828125,3060.800048828125,0,0,0
1994-10-20,3070.5,3083.199951171875,3060.699951171875,3063.199951171875,0,0,0
1994-10-21,3049.39990234375,3049.39990234375,3016.39990234375,3032.800048828125,0,0,0
1994-10-24,3039.60009765625,3052.89990234375,3029.10009765625,3029.10009765625,0,0,0
1994-10-25,2999.800048828125,3005.39990234375,2985.60009765625,3000.89990234375,0,0,0
1994-10-26,3011.199951171875,3029.699951171875,2999.699951171875,2999.89990234375,0,0,0
1994-10-27,2994.800048828125,3029.60009765625,2993.800048828125,3029.60009765625,0,0,0
1994-10-28,3041.300048828125,3083.89990234375,3024.699951171875,3083.800048828125,0,0,0
1994-10-31,3097.5,3111.5,3079.10009765625,3097.39990234375,0,0,0
1994-11-01,3081.5,3096.39990234375,3078.199951171875,3096.300048828125,0,0,0
1994-11-02,3089.699951171875,3100.300048828125,3069.5,3081.300048828125,0,0,0
1994-11-03,3082.699951171875,3106.60009765625,3071.300048828125,3104.39990234375,0,0,0
1994-11-04,3105.5,3108.199951171875,3093.10009765625,3097.60009765625,0,0,0
1994-11-07,3077.0,3081.10009765625,3065.300048828125,3065.800048828125,0,0,0
1994-11-08,3069.699951171875,3069.699951171875,3048.39990234375,3063.800048828125,0,0,0
1994-11-09,3076.10009765625,3109.10009765625,3076.10009765625,3099.60009765625,0,0,0
1994-11-10,3093.10009765625,3105.89990234375,3081.800048828125,3103.5,0,0,0
1994-11-11,3094.0,3094.0,3072.0,3075.89990234375,0,0,0
1994-11-14,3076.89990234375,3095.300048828125,3069.5,3095.300048828125,0,0,0
1994-11-15,3105.199951171875,3137.39990234375,3104.89990234375,3135.39990234375,0,0,0
1994-11-16,3133.5,3168.10009765625,3125.89990234375,3146.5,0,0,0
1994-11-17,3145.800048828125,3151.10009765625,3125.60009765625,3127.5,0,0,0
1994-11-18,3122.5,3134.10009765625,3121.199951171875,3131.0,0,0,0
1994-11-21,3126.10009765625,3128.39990234375,3116.699951171875,3121.0,0,0,0
1994-11-22,3091.699951171875,3099.39990234375,3078.60009765625,3078.699951171875,0,0,0
1994-11-23,3034.0,3042.0,3010.10009765625,3027.5,0,0,0
1994-11-24,3037.800048828125,3044.699951171875,3034.699951171875,3036.60009765625,0,0,0
1994-11-25,3029.199951171875,3033.5,3014.300048828125,3033.5,0,0,0
1994-11-28,3039.89990234375,3049.89990234375,3039.89990234375,3047.10009765625,0,0,0
1994-11-29,3053.699951171875,3070.10009765625,3053.5,3061.10009765625,0,0,0
1994-11-30,3058.699951171875,3081.39990234375,3058.10009765625,3081.39990234375,0,0,0
1994-12-01,3079.60009765625,3079.60009765625,3037.199951171875,3039.60009765625,0,0,0
1994-12-02,3021.199951171875,3030.0,3011.60009765625,3017.300048828125,0,0,0
1994-12-05,3028.199951171875,3037.39990234375,3014.60009765625,3033.5,0,0,0
1994-12-06,3022.5,3022.5,2992.39990234375,3016.10009765625,0,0,0
1994-12-07,3003.10009765625,3034.699951171875,3003.10009765625,3012.5,0,0,0
1994-12-08,3008.5,3022.10009765625,3002.39990234375,3013.800048828125,0,0,0
1994-12-09,2997.39990234375,3001.0,2976.699951171875,2977.300048828125,0,0,0
1994-12-12,2978.10009765625,2987.800048828125,2941.89990234375,2943.39990234375,0,0,0
1994-12-13,2962.699951171875,2962.800048828125,2938.800048828125,2946.39990234375,0,0,0
1994-12-14,2950.0,2982.5,2949.0,2980.60009765625,0,0,0
1994-12-15,2993.699951171875,2998.10009765625,2973.199951171875,2973.39990234375,0,0,0
1994-12-16,2967.89990234375,3013.60009765625,2953.199951171875,3013.60009765625,0,0,0
1994-12-19,3026.800048828125,3048.0,3026.5,3034.39990234375,0,0,0
1994-12-20,3030.5,3061.300048828125,3030.5,3058.10009765625,0,0,0
1994-12-21,3049.89990234375,3070.39990234375,3049.60009765625,3070.39990234375,0,0,0
1994-12-22,3077.800048828125,3095.60009765625,3072.800048828125,3091.699951171875,0,0,0
1994-12-23,3087.300048828125,3087.800048828125,3083.10009765625,3083.39990234375,0,0,0
1994-12-26,3083.39990234375,3083.39990234375,3083.39990234375,3083.39990234375,0,0,0
1994-12-27,3083.39990234375,3083.39990234375,3083.39990234375,3083.39990234375,0,0,0
1994-12-28,3089.5,3109.699951171875,3089.5,3095.800048828125,0,0,0
1994-12-29,3081.39990234375,3082.39990234375,3064.60009765625,3065.60009765625,0,0,0
1994-12-30,3064.300048828125,3073.10009765625,3062.89990234375,3065.5,0,0,0
1995-01-02,3065.5,3065.5,3065.5,3065.5,0,0,0
1995-01-03,3062.60009765625,3066.5,3050.60009765625,3065.699951171875,0,0,0
1995-01-04,3063.89990234375,3072.10009765625,3051.5,3051.60009765625,0,0,0
1995-01-05,3049.5,3049.5,3028.199951171875,3032.300048828125,0,0,0
1995-01-06,3027.0,3067.89990234375,3019.89990234375,3065.0,0,0,0
1995-01-09,3064.89990234375,3069.60009765625,3054.0,3055.800048828125,0,0,0
1995-01-10,3048.89990234375,3060.5,3038.39990234375,3060.39990234375,0,0,0
1995-01-11,3050.60009765625,3075.0,3042.39990234375,3049.39990234375,0,0,0
1995-01-12,3051.39990234375,3060.0,3032.39990234375,3033.199951171875,0,0,0
1995-01-13,3023.0,3048.5,3016.10009765625,3048.300048828125,0,0,0
1995-01-16,3068.5,3076.699951171875,3060.89990234375,3076.699951171875,0,0,0
1995-01-17,3081.5,3084.39990234375,3054.0,3054.39990234375,0,0,0
1995-01-18,3052.5,3061.0,3044.199951171875,3054.89990234375,0,0,0
1995-01-19,3051.39990234375,3051.39990234375,3027.199951171875,3028.60009765625,0,0,0
1995-01-20,3003.300048828125,3013.800048828125,2989.0,2995.0,0,0,0
1995-01-23,2968.800048828125,2992.0,2949.39990234375,2954.199951171875,0,0,0
1995-01-24,2971.10009765625,2973.39990234375,2964.60009765625,2969.0,0,0,0
1995-01-25,2971.0,2986.5,2964.39990234375,2982.199951171875,0,0,0
1995-01-26,2989.199951171875,3010.199951171875,2989.199951171875,3007.300048828125,0,0,0
1995-01-27,3006.800048828125,3022.699951171875,3006.39990234375,3022.199951171875,0,0,0
1995-01-30,3021.300048828125,3021.300048828125,2995.10009765625,2995.89990234375,0,0,0
1995-01-31,2984.199951171875,2992.699951171875,2983.39990234375,2991.60009765625,0,0,0
1995-02-01,3001.800048828125,3024.0,3001.800048828125,3017.300048828125,0,0,0
1995-02-02,3018.199951171875,3039.300048828125,3013.5,3034.699951171875,0,0,0
1995-02-03,3045.39990234375,3059.699951171875,3033.800048828125,3059.699951171875,0,0,0
1995-02-06,3075.0,3075.0,3061.60009765625,3062.0,0,0,0
1995-02-07,3064.699951171875,3086.39990234375,3064.699951171875,3072.699951171875,0,0,0
1995-02-08,3066.199951171875,3072.5,3060.699951171875,3072.5,0,0,0
1995-02-09,3072.699951171875,3102.699951171875,3066.89990234375,3099.0,0,0,0
1995-02-10,3099.0,3114.60009765625,3099.0,3109.89990234375,0,0,0
1995-02-13,3105.10009765625,3108.300048828125,3080.0,3081.10009765625,0,0,0
1995-02-14,3079.0,3087.300048828125,3071.199951171875,3071.300048828125,0,0,0
1995-02-15,3071.5,3074.89990234375,3060.5,3074.89990234375,0,0,0
1995-02-16,3083.10009765625,3083.89990234375,3046.89990234375,3051.10009765625,0,0,0
1995-02-17,3053.5,3054.89990234375,3041.0,3044.199951171875,0,0,0
1995-02-20,3030.39990234375,3030.39990234375,3013.0,3018.60009765625,0,0,0
1995-02-21,3023.60009765625,3026.89990234375,3012.60009765625,3023.39990234375,0,0,0
1995-02-22,3015.0,3027.39990234375,3006.800048828125,3019.5,0,0,0
1995-02-23,3021.39990234375,3049.300048828125,3021.39990234375,3049.300048828125,0,0,0
1995-02-24,3048.89990234375,3049.199951171875,3033.199951171875,3037.699951171875,0,0,0
1995-02-27,2998.199951171875,3029.0,2998.199951171875,3025.300048828125,0,0,0
1995-02-28,3022.0,3031.0,3005.0,3009.300048828125,0,0,0
1995-03-01,3020.0,3041.89990234375,3020.0,3041.199951171875,0,0,0
1995-03-02,3038.5,3047.39990234375,3038.10009765625,3038.199951171875,0,0,0
1995-03-03,3031.89990234375,3037.0,3020.0,3025.10009765625,0,0,0
1995-03-06,3018.699951171875,3020.300048828125,2993.0,3001.89990234375,0,0,0
1995-03-07,3005.699951171875,3005.699951171875,2976.5,2977.0,0,0,0
1995-03-08,2958.60009765625,2994.89990234375,2958.60009765625,2992.10009765625,0,0,0
1995-03-09,3013.199951171875,3013.199951171875,2985.10009765625,2986.89990234375,0,0,0
1995-03-10,2991.5,3021.199951171875,2991.39990234375,3021.10009765625,0,0,0
1995-03-13,3029.60009765625,3031.89990234375,3009.0,3011.800048828125,0,0,0
1995-03-14,3008.699951171875,3050.60009765625,3008.60009765625,3050.60009765625,0,0,0
1995-03-15,3061.60009765625,3069.0,3046.800048828125,3047.0,0,0,0
1995-03-16,3046.5,3094.10009765625,3046.5,3094.10009765625,0,0,0
1995-03-17,3099.89990234375,3105.39990234375,3086.300048828125,3089.300048828125,0,0,0
1995-03-20,3080.5,3124.199951171875,3080.5,3124.199951171875,0,0,0
1995-03-21,3126.89990234375,3148.800048828125,3123.39990234375,3135.0,0,0,0
1995-03-22,3127.699951171875,3145.89990234375,3124.10009765625,3139.699951171875,0,0,0
1995-03-23,3149.39990234375,3169.199951171875,3133.0,3136.39990234375,0,0,0
1995-03-24,3141.0,3153.39990234375,3129.60009765625,3153.39990234375,0,0,0
1995-03-27,3159.0,3170.199951171875,3147.39990234375,3149.800048828125,0,0,0
1995-03-28,3156.199951171875,3156.300048828125,3128.199951171875,3128.300048828125,0,0,0
1995-03-29,3125.300048828125,3142.300048828125,3111.300048828125,3142.300048828125,0,0,0
1995-03-30,3140.800048828125,3185.60009765625,3131.699951171875,3176.199951171875,0,0,0
1995-03-31,3173.300048828125,3173.300048828125,3133.10009765625,3137.89990234375,0,0,0
1995-04-03,3134.199951171875,3148.89990234375,3129.5,3143.10009765625,0,0,0
1995-04-04,3154.0,3188.699951171875,3154.0,3188.10009765625,0,0,0
1995-04-05,3201.300048828125,3206.60009765625,3184.300048828125,3190.199951171875,0,0,0
1995-04-06,3181.89990234375,3212.199951171875,3177.699951171875,3200.89990234375,0,0,0
1995-04-07,3199.60009765625,3221.800048828125,3199.39990234375,3210.89990234375,0,0,0
1995-04-10,3210.800048828125,3213.0,3189.699951171875,3204.199951171875,0,0,0
1995-04-11,3210.0,3216.199951171875,3190.800048828125,3190.89990234375,0,0,0
1995-04-12,3189.0,3211.199951171875,3187.199951171875,3209.800048828125,0,0,0
1995-04-13,3214.89990234375,3215.89990234375,3204.60009765625,3208.800048828125,0,0,0
1995-04-14,3208.800048828125,3208.800048828125,3208.800048828125,3208.800048828125,0,0,0
1995-04-17,3208.800048828125,3208.800048828125,3208.800048828125,3208.800048828125,0,0,0
1995-04-18,3201.5,3201.5,3194.5,3194.5,0,0,0
1995-04-19,3188.89990234375,3188.89990234375,3167.699951171875,3170.10009765625,0,0,0
1995-04-20,3175.0,3177.5,3162.199951171875,3174.699951171875,0,0,0
1995-04-21,3185.800048828125,3205.60009765625,3185.60009765625,3199.89990234375,0,0,0
1995-04-24,3199.800048828125,3209.300048828125,3176.300048828125,3209.300048828125,0,0,0
1995-04-25,3224.800048828125,3234.10009765625,3211.89990234375,3214.89990234375,0,0,0
1995-04-26,3204.60009765625,3231.300048828125,3204.39990234375,3226.199951171875,0,0,0
1995-04-27,3241.5,3241.5,3216.199951171875,3217.60009765625,0,0,0
1995-04-28,3220.300048828125,3232.300048828125,3209.300048828125,3216.699951171875,0,0,0
1995-05-01,3212.800048828125,3228.300048828125,3211.199951171875,3220.39990234375,0,0,0
1995-05-02,3221.300048828125,3251.60009765625,3221.0,3248.199951171875,0,0,0
1995-05-03,3259.60009765625,3267.300048828125,3254.10009765625,3262.60009765625,0,0,0
1995-05-04,3283.5,3288.199951171875,3260.60009765625,3264.300048828125,0,0,0
1995-05-05,3254.0,3265.5,3250.0,3251.699951171875,0,0,0
1995-05-08,3251.699951171875,3251.699951171875,3251.699951171875,3251.699951171875,0,0,0
1995-05-09,3259.10009765625,3267.10009765625,3248.89990234375,3261.199951171875,0,0,0
1995-05-10,3267.300048828125,3294.5,3267.300048828125,3290.10009765625,0,0,0
1995-05-11,3293.10009765625,3320.60009765625,3290.199951171875,3317.89990234375,0,0,0
1995-05-12,3325.10009765625,3326.199951171875,3304.199951171875,3310.300048828125,0,0,0
1995-05-15,3310.5,3324.800048828125,3307.0,3310.699951171875,0,0,0
1995-05-16,3308.0,3309.199951171875,3295.300048828125,3300.800048828125,0,0,0
1995-05-17,3301.39990234375,3318.199951171875,3297.199951171875,3297.39990234375,0,0,0
1995-05-18,3290.699951171875,3315.39990234375,3284.0,3285.800048828125,0,0,0
1995-05-19,3258.699951171875,3273.699951171875,3253.89990234375,3261.0,0,0,0
1995-05-22,3265.10009765625,3284.5,3264.699951171875,3284.5,0,0,0
1995-05-23,3296.300048828125,3296.300048828125,3276.699951171875,3291.800048828125,0,0,0
1995-05-24,3306.300048828125,3334.300048828125,3306.300048828125,3327.300048828125,0,0,0
1995-05-25,3330.39990234375,3360.800048828125,3328.199951171875,3328.199951171875,0,0,0
1995-05-26,3325.800048828125,3332.10009765625,3305.10009765625,3311.10009765625,0,0,0
1995-05-29,3311.10009765625,3311.10009765625,3311.10009765625,3311.10009765625,0,0,0
1995-05-30,3307.10009765625,3320.0,3307.0,3309.89990234375,0,0,0
1995-05-31,3317.60009765625,3319.39990234375,3301.39990234375,3319.39990234375,0,0,0
1995-06-01,3352.300048828125,3353.199951171875,3340.199951171875,3340.60009765625,0,0,0
1995-06-02,3339.0,3349.300048828125,3328.60009765625,3345.0,0,0,0
1995-06-05,3338.60009765625,3376.60009765625,3338.39990234375,3376.60009765625,0,0,0
1995-06-06,3384.5,3384.60009765625,3368.800048828125,3380.0,0,0,0
1995-06-07,3372.0,3380.60009765625,3361.199951171875,3370.800048828125,0,0,0
1995-06-08,3361.300048828125,3395.0,3361.300048828125,3380.800048828125,0,0,0
1995-06-09,3368.89990234375,3370.5,3335.60009765625,3337.699951171875,0,0,0
1995-06-12,3328.10009765625,3347.300048828125,3328.0,3344.60009765625,0,0,0
1995-06-13,3352.199951171875,3352.199951171875,3339.300048828125,3348.0,0,0,0
1995-06-14,3361.699951171875,3362.0,3337.5,3339.800048828125,0,0,0
1995-06-15,3343.60009765625,3372.0,3336.0,3370.39990234375,0,0,0
1995-06-16,3374.0,3383.300048828125,3348.199951171875,3366.10009765625,0,0,0
1995-06-19,3363.89990234375,3384.60009765625,3358.800048828125,3381.300048828125,0,0,0
1995-06-20,3393.199951171875,3397.699951171875,3375.300048828125,3377.199951171875,0,0,0
1995-06-21,3369.699951171875,3392.199951171875,3369.60009765625,3378.300048828125,0,0,0
1995-06-22,3372.199951171875,3404.199951171875,3372.199951171875,3403.800048828125,0,0,0
1995-06-23,3403.10009765625,3403.300048828125,3372.10009765625,3379.39990234375,0,0,0
1995-06-26,3364.800048828125,3364.800048828125,3307.800048828125,3309.199951171875,0,0,0
1995-06-27,3298.10009765625,3313.5,3293.300048828125,3313.199951171875,0,0,0
1995-06-28,3305.5,3306.10009765625,3265.5,3282.699951171875,0,0,0
1995-06-29,3294.199951171875,3308.699951171875,3284.39990234375,3294.0,0,0,0
1995-06-30,3292.39990234375,3314.60009765625,3288.0,3314.60009765625,0,0,0
1995-07-03,3310.199951171875,3324.800048828125,3300.39990234375,3323.699951171875,0,0,0
1995-07-04,3334.39990234375,3349.60009765625,3334.39990234375,3349.199951171875,0,0,0
1995-07-05,3373.0,3400.199951171875,3353.60009765625,3394.89990234375,0,0,0
1995-07-06,3394.0,3418.699951171875,3385.0,3388.300048828125,0,0,0
1995-07-07,3420.300048828125,3462.89990234375,3420.300048828125,3462.89990234375,0,0,0
1995-07-10,3472.60009765625,3487.800048828125,3454.10009765625,3455.0,0,0,0
1995-07-11,3447.10009765625,3480.5,3446.39990234375,3464.0,0,0,0
1995-07-12,3452.39990234375,3458.60009765625,3447.10009765625,3450.60009765625,0,0,0
1995-07-13,3465.300048828125,3472.300048828125,3447.10009765625,3447.199951171875,0,0,0
1995-07-14,3444.800048828125,3445.10009765625,3419.60009765625,3429.199951171875,0,0,0
1995-07-17,3430.5,3448.699951171875,3430.5,3442.60009765625,0,0,0
1995-07-18,3437.0,3448.5,3420.699951171875,3420.699951171875,0,0,0
1995-07-19,3408.800048828125,3414.300048828125,3393.199951171875,3405.300048828125,0,0,0
1995-07-20,3382.300048828125,3407.699951171875,3382.10009765625,3400.39990234375,0,0,0
